tradeDate,openPrice,highPrice,lowPrice,closePrice,volume,ticker
2021-10-12,197.69,201.5,197.69,200.27,7693242,600276
2021-10-13,201.6,206.06,201.21,203.04,1528929,600276
2021-10-14,205.53,205.53,203.35,203.97,4200340,600276
2021-10-15,201.74,206.32,201.74,205.86,17943937,600276
2021-10-18,205.72,209.81,205.72,209.28,3832098,600276
2021-10-19,213.41,235.82,213.41,235.32,9546166,600276
2021-10-20,234.86,238.62,228.52,233.96,4228065,600276
2021-10-21,231.74,231.74,224.06,225.5,7848104,600276
2021-10-22,225.13,238.87,225.13,236.55,7801982,600276
2021-10-25,237.36,237.36,223.05,226.64,6469585,600276
2021-10-26,224.45,224.45,213.25,214.87,12238844,600276
2021-10-27,215.84,220.37,215.84,220.24,12169880,600276
2021-10-28,215.96,216.95,215.78,216.46,1929557,600276
2021-10-29,219.44,223.13,217.77,219.71,11267739,600276
2021-11-01,216.39,222.23,216.39,219.87,1618931,600276
2021-11-02,220.2,220.2,217.93,218.18,5010355,600276
2021-11-03,221.56,221.56,206.63,208.04,6905271,600276
2021-11-04,205.98,206.19,201.09,203.79,1175900,600276
2021-11-05,199.68,209.17,199.68,207.25,14144722,600276
2021-11-08,203.79,206.99,202.22,205.08,5977066,600276
2021-11-09,203.38,211.38,203.38,208.43,6012510,600276
2021-11-10,209.58,215.69,209.58,214.19,4319099,600276
2021-11-11,212.02,220.32,212.02,219.77,7028011,600276
2021-11-12,218.35,229.9,218.35,228.42,7528112,600276
2021-11-15,232.44,232.44,202.86,203.85,11964479,600276
2021-11-16,202.1,206.03,202.1,205.59,1432056,600276
2021-11-17,206.81,210.86,206.81,209.79,11894837,600276
2021-11-18,210.91,210.91,207.02,207.13,6501919,600276
2021-11-19,206.44,206.44,196.71,200.85,12375143,600276
2021-11-22,201.87,201.87,187.21,188.51,20913700,600276
2021-11-23,189.2,189.2,185.31,185.91,1846296,600276
2021-11-24,184.15,188.14,184.15,185.93,839704,600276
2021-11-25,187.08,189.45,186.11,187.06,5118394,600276
2021-11-26,189.67,189.67,185.17,186.62,9961249,600276
2021-11-29,187.82,190.33,187.82,189.17,7509134,600276
2021-11-30,188.02,189.52,188.02,188.8,12282024,600276
2021-12-01,188.62,194.61,188.62,193.45,2993544,600276
2021-12-02,190.75,206.16,190.75,205.25,8051749,600276
2021-12-03,204.44,215.57,204.44,212.83,6736669,600276
2021-12-06,213.83,215.6,208.56,212.78,7818029,600276
2021-12-07,214.44,224.51,214.18,218.7,12149138,600276
2021-12-08,219.28,221.05,218.29,220.19,1630262,600276
2021-12-09,218.87,237.24,218.87,236.43,2667993,600276
2021-12-10,239.08,239.08,231.76,235.22,3953925,600276
2021-12-13,236.47,236.47,230.0,231.94,4975347,600276
2021-12-14,232.23,232.23,223.73,224.39,14338179,600276
2021-12-15,226.42,229.08,221.55,225.57,7556832,600276
2021-12-16,223.1,224.6,223.1,224.24,5074324,600276
2021-12-17,224.56,227.11,219.59,223.68,1905179,600276
2021-12-20,223.78,223.78,209.55,210.7,7321503,600276
2021-12-21,212.3,212.3,200.48,206.25,10576682,600276
2021-12-22,209.16,209.16,200.16,201.1,12239049,600276
2021-12-23,202.32,205.67,202.32,204.47,6326504,600276
2021-12-24,201.01,203.44,197.92,200.58,1428774,600276
2021-12-27,200.19,200.19,187.29,189.02,17490615,600276
2021-12-28,186.36,207.06,186.36,206.71,3245728,600276
2021-12-29,207.72,210.02,202.75,207.12,4012052,600276
2021-12-30,204.74,210.92,204.74,210.28,6340662,600276
2021-12-31,213.41,213.41,210.34,211.28,2677967,600276
2022-01-03,211.83,214.31,211.83,214.16,5737866,600276
2022-01-04,212.33,212.33,198.39,200.35,4154589,600276
2022-01-05,202.15,202.15,180.52,181.97,10937530,600276
2022-01-06,178.5,183.85,178.5,182.8,9045309,600276
2022-01-07,179.11,185.58,179.11,185.35,12237072,600276
2022-01-10,186.17,186.17,178.45,179.99,11529926,600276
2022-01-11,179.9,187.68,179.9,185.57,15916472,600276
2022-01-12,184.59,189.59,183.16,185.89,7771115,600276
2022-01-13,186.86,200.59,186.86,198.66,2763489,600276
2022-01-14,198.44,200.02,197.31,198.66,8044850,600276
2022-01-17,197.77,197.77,184.61,187.71,5015055,600276
2022-01-18,187.83,188.33,187.83,188.13,13587553,600276
2022-01-19,187.42,187.42,161.67,165.92,6827989,600276
2022-01-20,164.81,164.81,161.8,162.15,1196321,600276
2022-01-21,162.11,162.11,158.92,159.41,3244200,600276
2022-01-24,160.41,160.41,152.67,154.13,15520834,600276
2022-01-25,152.19,158.36,152.19,158.3,7146766,600276
2022-01-26,157.35,159.02,152.22,154.26,4338249,600276
2022-01-27,155.26,155.26,149.5,149.91,8709241,600276
2022-01-28,150.43,155.47,150.43,154.11,17121484,600276
2022-01-31,153.37,159.35,153.37,158.4,20880978,600276
2022-02-01,157.13,158.73,157.13,158.36,6660347,600276
2022-02-02,156.84,156.84,154.79,155.54,5582574,600276
2022-02-03,157.75,160.4,155.86,158.39,9287902,600276
2022-02-04,156.0,167.27,156.0,164.56,5393227,600276
2022-02-07,163.77,163.77,159.23,160.29,12713622,600276
2022-02-08,160.47,163.13,160.47,161.85,2915932,600276
2022-02-09,159.97,159.97,153.44,156.04,2235434,600276
2022-02-10,158.06,158.06,155.52,156.18,2850564,600276
2022-02-11,153.62,162.33,153.62,160.61,4084140,600276
2022-02-14,158.8,160.17,158.8,160.17,3655532,600276
2022-02-15,160.11,166.68,160.11,164.51,12392983,600276
2022-02-16,164.98,167.62,164.79,166.53,7510532,600276
2022-02-17,164.66,166.0,164.66,165.5,5315719,600276
2022-02-18,163.91,163.91,155.87,155.98,7678479,600276
2022-02-21,156.93,157.92,151.49,153.19,5549055,600276
2022-02-22,151.97,151.97,143.5,144.08,5443677,600276
2022-02-23,143.7,143.7,137.87,138.49,11407112,600276
2022-02-24,138.1,140.99,138.1,140.41,1309772,600276
2022-02-25,140.81,140.81,133.79,136.54,16253085,600276
2022-02-28,136.51,136.51,128.48,130.45,3548057,600276
2022-03-01,131.36,132.25,130.65,131.23,7291024,600276
2022-03-02,130.18,137.69,130.18,134.48,23208649,600276
2022-03-03,134.5,138.58,134.5,136.78,4455180,600276
2022-03-04,139.58,140.36,138.11,139.4,6916361,600276
2022-03-07,141.3,141.3,130.28,135.0,9694302,600276
2022-03-08,135.37,135.37,133.84,134.17,2092661,600276
2022-03-09,134.76,134.76,128.96,130.53,3431625,600276
2022-03-10,129.99,132.59,129.99,132.05,5069449,600276
2022-03-11,132.51,132.51,125.73,127.86,13484531,600276
2022-03-14,124.54,124.54,122.71,123.37,7386743,600276
2022-03-15,123.81,123.81,122.21,122.7,6454967,600276
2022-03-16,122.06,128.88,122.06,127.98,10998632,600276
2022-03-17,129.34,129.83,126.83,128.27,5457741,600276
2022-03-18,127.77,132.22,127.77,131.21,5132576,600276
2022-03-21,128.75,135.54,128.75,134.57,19174208,600276
2022-03-22,133.09,133.09,128.02,129.93,19396471,600276
2022-03-23,130.76,130.76,115.68,116.6,14775574,600276
2022-03-24,115.4,116.38,115.4,116.26,7681146,600276
2022-03-25,113.2,114.35,113.2,113.94,4202687,600276
2022-03-28,115.71,115.71,110.4,110.91,11997765,600276
2022-03-29,110.72,111.71,110.72,111.53,1924407,600276
2022-03-30,113.42,119.87,113.42,117.89,10608008,600276
2022-03-31,117.31,117.47,117.0,117.18,1648891,600276
2022-04-01,113.95,123.74,113.95,121.59,16531837,600276
2022-04-04,122.12,122.12,116.76,116.87,4183684,600276
2022-04-05,117.85,117.85,113.24,113.3,3081056,600276
2022-04-06,113.18,113.18,100.22,100.91,12694082,600276
2022-04-07,102.07,102.07,97.65,98.28,3892444,600276
2022-04-08,97.97,100.06,97.03,98.93,9370264,600276
2022-04-11,99.41,99.66,99.41,99.64,5458944,600276
2022-04-12,99.64,105.63,99.64,104.41,18246184,600276
2022-04-13,104.46,112.64,104.46,111.1,16170926,600276
2022-04-14,110.2,112.51,107.54,109.93,10138937,600276
2022-04-15,111.52,115.7,111.52,114.72,10941243,600276
2022-04-18,114.53,114.53,107.7,108.14,10804351,600276
2022-04-19,108.36,108.36,104.84,105.18,16497753,600276
2022-04-20,104.21,104.21,102.83,103.51,1116701,600276
2022-04-21,104.79,104.79,102.35,103.42,3041388,600276
2022-04-22,104.98,107.0,104.98,106.32,6242260,600276
2022-04-25,107.18,108.93,105.97,107.75,3510890,600276
2022-04-26,106.23,106.7,105.22,106.18,5923984,600276
2022-04-27,105.61,109.44,105.61,108.37,10665067,600276
2022-04-28,108.63,111.29,108.63,110.91,2021699,600276
2022-04-29,110.38,110.38,110.33,110.34,6986267,600276
2022-05-02,109.02,109.02,100.06,101.85,2075290,600276
2022-05-03,102.87,103.08,97.92,100.45,8085237,600276
2022-05-04,98.43,99.82,98.43,99.53,2062681,600276
2022-05-05,100.42,101.93,100.42,101.61,5639342,600276
2022-05-06,102.68,102.68,96.01,98.37,14314818,600276
2022-05-09,98.26,100.46,97.82,99.49,6031713,600276
2022-05-10,99.1,99.63,99.1,99.52,3191678,600276
2022-05-11,98.62,103.19,98.1,100.73,7793325,600276
2022-05-12,100.17,100.18,99.36,99.7,2359323,600276
2022-05-13,99.41,101.87,98.84,100.55,5944512,600276
2022-05-16,100.48,102.18,100.28,101.41,4713926,600276
2022-05-17,100.98,100.98,96.43,97.14,3978026,600276
2022-05-18,96.96,97.31,96.96,97.24,1817181,600276
2022-05-19,97.44,97.44,90.64,91.74,8153462,600276
2022-05-20,92.16,92.16,90.15,90.63,7293785,600276
2022-05-23,90.37,90.37,84.61,85.12,8477262,600276
2022-05-24,84.33,87.14,84.33,86.81,24535329,600276
2022-05-25,86.2,88.68,86.2,87.43,4598970,600276
2022-05-26,86.83,88.96,86.83,88.63,8343330,600276
2022-05-27,89.73,89.84,88.84,89.17,9608364,600276
2022-05-30,88.79,92.81,88.79,92.37,15581918,600276
2022-05-31,92.47,92.47,89.62,90.27,10701953,600276
2022-06-01,90.65,91.98,90.56,91.25,2542740,600276
2022-06-02,90.34,93.58,90.34,92.66,11807591,600276
2022-06-03,93.69,95.84,93.69,94.72,5633140,600276
2022-06-06,93.68,93.68,87.15,88.4,9844414,600276
2022-06-07,88.84,89.73,88.84,89.68,4152412,600276
2022-06-08,90.71,90.71,86.77,86.93,16031738,600276
2022-06-09,87.35,92.29,87.35,91.68,9427872,600276
2022-06-10,91.02,91.02,89.44,89.56,4856383,600276
2022-06-13,89.6,89.6,87.8,88.44,8944650,600276
2022-06-14,89.26,89.26,84.01,85.25,11884989,600276
2022-06-15,85.55,87.82,84.88,86.39,10712202,600276
2022-06-16,87.13,87.13,84.86,85.19,10791843,600276
2022-06-17,85.0,85.0,83.3,83.99,3697296,600276
2022-06-20,84.05,84.44,82.26,83.07,10334089,600276
2022-06-21,82.38,86.45,82.38,84.69,8474893,600276
2022-06-22,84.92,84.92,76.56,77.2,7845187,600276
2022-06-23,77.91,77.91,76.93,77.19,8076134,600276
2022-06-24,78.33,78.33,76.4,76.56,8103181,600276
2022-06-27,75.83,75.83,72.81,73.39,13117852,600276
2022-06-28,72.67,73.61,72.67,73.31,3655850,600276
2022-06-29,72.55,76.96,72.55,76.92,10620945,600276
2022-06-30,77.06,78.0,76.12,77.05,4966910,600276
2022-07-01,78.06,78.06,76.32,76.97,5336938,600276
2022-07-04,76.4,77.94,76.4,77.73,7722719,600276
2022-07-05,76.91,80.57,76.81,78.47,5441664,600276
2022-07-06,78.7,78.7,76.26,76.73,15723615,600276
2022-07-07,76.83,80.21,76.83,78.49,8401802,600276
2022-07-08,78.3,78.3,75.76,76.72,5241042,600276
2022-07-11,77.56,81.51,77.56,80.1,15842763,600276
2022-07-12,79.15,84.02,79.15,83.83,15477337,600276
2022-07-13,83.32,84.97,83.32,84.64,4661015,600276
2022-07-14,85.01,85.01,82.76,83.89,8605474,600276
2022-07-15,83.31,85.03,83.31,84.92,8852837,600276
2022-07-18,85.45,85.45,80.89,81.25,13140527,600276
2022-07-19,80.45,85.37,80.45,84.71,4331863,600276
2022-07-20,83.9,84.85,83.87,84.26,11243346,600276
2022-07-21,84.3,84.3,78.47,80.23,8099404,600276
2022-07-22,79.64,79.64,78.57,78.83,7600019,600276
2022-07-25,78.56,81.69,78.56,80.95,19220484,600276
2022-07-26,80.73,86.76,80.73,85.55,5364971,600276
2022-07-27,85.78,86.72,85.78,86.52,2560235,600276
2022-07-28,85.22,88.8,85.22,88.5,13746043,600276
2022-07-29,88.86,89.27,85.01,87.2,1333097,600276
2022-08-01,86.97,90.9,86.97,90.0,7018334,600276
2022-08-02,89.49,95.65,89.49,94.95,15519820,600276
2022-08-03,94.19,98.51,94.19,97.25,12268990,600276
2022-08-04,97.15,97.15,90.97,92.5,4933550,600276
2022-08-05,93.04,93.8,92.25,93.3,6349542,600276
2022-08-08,92.59,95.72,92.59,94.51,10000737,600276
2022-08-09,95.39,97.24,95.39,96.56,4975558,600276
2022-08-10,97.78,97.78,93.46,95.19,15861032,600276
2022-08-11,94.03,94.03,91.63,91.72,9097988,600276
2022-08-12,90.53,91.06,89.37,90.4,9396535,600276
2022-08-15,90.53,93.52,87.66,90.2,2894511,600276
2022-08-16,91.73,91.73,86.34,86.61,15754358,600276
2022-08-17,86.85,88.68,86.72,87.87,3064916,600276
2022-08-18,88.24,88.64,87.19,88.02,1255480,600276
2022-08-19,88.78,91.63,88.78,90.36,6870244,600276
2022-08-22,89.79,89.79,88.8,88.87,7779935,600276
2022-08-23,89.05,89.05,87.01,87.39,10315925,600276
2022-08-24,86.74,91.35,86.74,90.09,19970797,600276
2022-08-25,89.72,89.72,87.96,88.47,7226662,600276
2022-08-26,86.01,91.0,86.01,90.0,3126353,600276
2022-08-29,91.61,92.59,91.61,92.19,6231398,600276
2022-08-30,93.86,93.86,89.39,89.83,5046250,600276
2022-08-31,89.13,92.19,89.13,91.82,14382565,600276
2022-09-01,92.72,97.61,92.72,97.27,17682553,600276
2022-09-02,96.53,98.5,95.86,97.11,8400061,600276
2022-09-05,96.56,100.1,96.56,99.31,20967232,600276
2022-09-06,100.69,102.18,98.77,100.64,8301870,600276
2022-09-07,99.69,105.03,99.69,104.24,18643029,600276
2022-09-08,103.5,107.9,103.5,107.22,10678287,600276
2022-09-09,105.68,105.77,104.02,104.63,8956475,600276
2022-09-12,106.26,107.91,106.26,107.78,6199972,600276
2022-09-13,109.74,111.42,109.74,111.41,10313769,600276
2022-09-14,110.88,112.04,110.85,111.41,8034420,600276
2022-09-15,111.77,111.77,108.15,109.63,3314185,600276
2022-09-16,110.48,110.48,106.86,107.92,6460142,600276
2022-09-19,108.43,108.51,106.85,107.98,5455230,600276
2022-09-20,108.77,111.73,108.77,110.78,12399720,600276
2022-09-21,113.17,113.17,106.75,107.78,15406704,600276
2022-09-22,107.09,107.59,104.56,106.44,2142510,600276
2022-09-23,106.11,112.25,106.11,110.81,15114785,600276
2022-09-26,111.18,114.4,111.18,113.62,15188430,600276
2022-09-27,115.53,115.53,110.06,112.01,6556381,600276
2022-09-28,112.63,112.63,107.27,108.47,19423143,600276
2022-09-29,108.41,108.41,105.88,106.86,3454637,600276
2022-09-30,108.29,111.4,108.29,110.6,14806669,600276
2022-10-03,109.9,109.9,102.17,103.75,16051907,600276
2022-10-04,103.64,104.65,101.99,103.39,8005445,600276
2022-10-05,103.44,105.08,103.44,105.02,1411783,600276
2022-10-06,104.32,104.83,101.98,103.55,8589701,600276
2022-10-07,102.28,103.38,102.28,103.36,2173252,600276
2022-10-10,102.24,108.96,102.24,107.96,8193260,600276
2022-10-11,107.73,107.73,100.05,100.11,20260017,600276
2022-10-12,99.66,99.97,99.03,99.66,2433961,600276
2022-10-13,98.44,100.69,98.44,100.26,9239531,600276
2022-10-14,101.38,101.38,98.79,99.09,18027986,600276
2022-10-17,99.93,99.93,98.95,99.01,4073482,600276
2022-10-18,98.51,99.48,98.19,98.84,7401640,600276
2022-10-19,97.67,105.63,97.67,103.34,15840750,600276
2022-10-20,103.63,103.63,98.03,99.34,10522476,600276
2022-10-21,98.65,103.54,98.65,102.25,5659359,600276
2022-10-24,102.19,104.24,100.2,102.74,2801736,600276
2022-10-25,104.24,104.24,99.26,99.62,12696487,600276
2022-10-26,98.96,106.5,98.96,105.78,9895159,600276
2022-10-27,104.6,106.04,104.6,105.99,2919751,600276
2022-10-28,106.59,110.03,106.59,109.48,3602745,600276
2022-10-31,109.43,115.01,109.43,113.79,11811384,600276
2022-11-01,113.26,115.32,112.73,113.96,3744933,600276
2022-11-02,114.35,115.33,114.35,114.9,1671560,600276
2022-11-03,115.8,115.8,114.61,115.0,4028888,600276
2022-11-04,114.97,128.03,114.97,125.84,13017593,600276
2022-11-07,125.21,125.21,123.72,124.02,5723182,600276
2022-11-08,123.92,123.92,121.13,121.74,13723714,600276
2022-11-09,120.38,126.47,120.38,124.95,10326747,600276
2022-11-10,124.76,125.76,120.67,122.38,2776631,600276
2022-11-11,121.4,121.4,111.91,111.94,10216482,600276
2022-11-14,109.9,109.9,108.4,108.49,7386432,600276
2022-11-15,107.35,107.84,106.88,107.28,5844063,600276
2022-11-16,107.49,109.78,106.81,108.65,3847492,600276
2022-11-17,108.12,108.12,102.97,105.38,17235535,600276
2022-11-18,106.19,108.69,104.4,106.66,3675365,600276
2022-11-21,107.69,107.69,100.55,101.94,15049713,600276
2022-11-22,102.69,104.03,102.69,104.0,7366393,600276
2022-11-23,105.77,110.03,105.77,108.76,7631707,600276
2022-11-24,109.41,109.41,100.18,101.23,8091787,600276
2022-11-25,100.77,102.3,100.77,101.89,6978633,600276
2022-11-28,100.68,107.09,100.68,104.59,17593674,600276
2022-11-29,105.02,105.02,103.31,103.64,1798231,600276
2022-11-30,102.77,102.77,96.3,97.28,16623671,600276
2022-12-01,99.04,100.73,99.04,100.72,8357192,600276
2022-12-02,99.67,101.95,98.22,100.0,6701829,600276
2022-12-05,100.29,100.29,95.82,96.36,3955216,600276
2022-12-06,98.6,98.6,88.24,88.89,5334940,600276
2022-12-07,89.32,89.32,83.49,84.43,11351511,600276
2022-12-08,83.64,84.6,83.64,84.49,5946593,600276
2022-12-09,85.9,85.9,83.68,83.88,11868394,600276
2022-12-12,84.04,86.18,83.07,84.54,6080382,600276
2022-12-13,85.18,91.25,85.18,90.89,23837875,600276
2022-12-14,91.3,96.15,91.3,95.71,3402815,600276
2022-12-15,94.73,100.5,94.73,99.31,11974929,600276
2022-12-16,97.77,99.45,94.72,97.14,7657294,600276
2022-12-19,97.64,102.62,97.64,100.9,13651961,600276
2022-12-20,99.91,103.14,99.91,102.28,17517610,600276
2022-12-21,102.2,107.99,102.2,107.7,16878138,600276
2022-12-22,106.29,107.72,106.29,107.01,1825785,600276
2022-12-23,107.17,107.17,103.79,104.87,10868131,600276
2022-12-26,105.34,120.0,105.34,119.31,15261100,600276
2022-12-27,118.66,118.66,111.36,113.65,5009847,600276
2022-12-28,113.83,113.83,106.75,107.43,14478106,600276
2022-12-29,109.07,109.07,105.36,107.01,5360712,600276
2022-12-30,106.24,109.69,106.24,109.55,16676025,600276
2023-01-02,110.75,110.75,105.65,106.42,15331969,600276
2023-01-03,108.63,110.93,108.18,109.77,9581727,600276
2023-01-04,110.71,110.71,108.24,108.95,3019501,600276
2023-01-05,108.74,110.38,108.74,109.76,9626398,600276
2023-01-06,109.42,111.34,109.42,111.07,7423371,600276
2023-01-09,111.85,111.85,99.52,102.24,5807139,600276
2023-01-10,101.78,105.49,101.78,105.2,6193860,600276
2023-01-11,105.77,105.8,101.88,103.25,12162945,600276
2023-01-12,102.78,106.38,102.78,105.46,20657233,600276
2023-01-13,105.08,109.7,105.08,108.75,12240656,600276
2023-01-16,110.41,110.41,107.68,107.71,19293465,600276
2023-01-17,105.15,110.45,105.15,109.6,7728298,600276
2023-01-18,108.86,108.86,105.77,105.79,17689554,600276
2023-01-19,106.57,108.39,106.57,107.63,1526021,600276
2023-01-20,108.69,108.69,105.54,105.64,9628071,600276
2023-01-23,106.11,108.42,106.08,107.13,10382875,600276
2023-01-24,106.63,111.61,106.63,110.22,8171793,600276
2023-01-25,109.66,116.27,109.66,113.52,15007964,600276
2023-01-26,114.27,118.39,114.27,117.55,10503923,600276
2023-01-27,119.3,119.3,112.29,113.61,4715131,600276
2023-01-30,116.25,116.25,107.52,109.0,15342729,600276
2023-01-31,109.01,109.01,107.47,108.33,4153725,600276
2023-02-01,109.09,110.38,109.09,109.76,6051148,600276
2023-02-02,109.96,109.96,107.41,107.75,19525877,600276
2023-02-03,108.29,109.13,108.11,108.6,4758233,600276
2023-02-06,109.18,109.18,105.84,107.24,2565184,600276
2023-02-07,106.87,108.18,106.36,107.7,4690734,600276
2023-02-08,109.69,112.27,109.69,111.2,5152056,600276
2023-02-09,110.9,112.79,110.9,112.09,3925644,600276
2023-02-10,112.82,115.56,112.82,115.26,25284619,600276
2023-02-13,117.47,117.47,108.73,109.68,13530865,600276
2023-02-14,107.41,115.42,107.41,114.07,6168981,600276
2023-02-15,114.91,116.06,110.96,114.15,2428606,600276
2023-02-16,114.21,114.21,106.79,107.23,6734180,600276
2023-02-17,106.37,108.75,106.37,108.07,8696374,600276
2023-02-20,109.99,109.99,106.66,106.91,6959759,600276
2023-02-21,106.1,113.18,106.1,110.85,11136079,600276
2023-02-22,110.27,115.97,110.27,115.37,12836723,600276
2023-02-23,117.3,120.49,117.3,120.27,19855855,600276
2023-02-24,121.5,121.5,117.15,117.25,5037829,600276
2023-02-27,116.19,116.47,114.17,115.19,5621562,600276
2023-02-28,114.65,115.38,114.65,115.3,3779762,600276
2023-03-01,115.59,115.59,112.9,113.29,12516182,600276
2023-03-02,113.21,120.22,113.21,119.67,8434939,600276
2023-03-03,118.92,118.92,114.36,116.4,9895285,600276
2023-03-06,116.17,120.89,116.17,120.42,4774799,600276
2023-03-07,120.94,122.61,120.94,121.93,1079614,600276
2023-03-08,120.0,123.32,120.0,121.8,9774182,600276
2023-03-09,122.33,122.66,121.41,122.15,2077523,600276
2023-03-10,122.25,122.25,114.67,117.02,21542377,600276
2023-03-13,117.39,117.39,112.6,115.02,3318439,600276
2023-03-14,115.27,115.27,112.09,113.92,5314556,600276
2023-03-15,114.52,119.26,114.52,118.79,18748846,600276
2023-03-16,119.19,119.19,113.49,116.05,2678429,600276
2023-03-17,115.71,119.33,115.71,117.47,8519354,600276
2023-03-20,117.23,117.23,114.26,114.68,13789905,600276
2023-03-21,115.35,115.35,111.48,112.51,10677136,600276
2023-03-22,111.35,112.54,108.68,110.54,4135065,600276
2023-03-23,109.89,112.19,109.89,111.67,5319515,600276
2023-03-24,111.08,115.28,111.08,114.34,4351197,600276
2023-03-27,114.73,114.73,111.41,111.74,4985363,600276
2023-03-28,112.89,116.28,112.89,115.74,22983237,600276
2023-03-29,116.72,119.4,115.8,117.79,12401997,600276
2023-03-30,117.83,120.94,117.83,120.24,12370134,600276
2023-03-31,123.01,123.01,120.0,120.42,2346460,600276
2023-04-03,119.93,119.93,114.81,115.41,4604618,600276
2023-04-04,116.46,119.88,113.22,116.68,12225351,600276
2023-04-05,117.67,119.98,117.57,119.07,4784087,600276
2023-04-06,118.46,123.26,118.46,121.46,13000829,600276
2023-04-07,122.39,125.45,122.39,124.83,7595019,600276
2023-04-10,123.95,123.95,117.69,118.23,8459674,600276
2023-04-11,117.46,117.46,114.15,116.24,10515504,600276
2023-04-12,116.22,116.93,113.71,115.0,4866935,600276
2023-04-13,116.35,117.12,116.35,116.83,5009394,600276
2023-04-14,117.69,124.77,117.69,124.04,2852069,600276
2023-04-17,125.78,126.6,125.36,125.92,2419451,600276
2023-04-18,127.68,132.54,127.68,131.55,7607651,600276
2023-04-19,129.53,135.87,129.53,135.3,17855516,600276
2023-04-20,133.73,137.47,133.73,136.89,18337795,600276
2023-04-21,138.46,144.62,133.22,138.97,4606341,600276
2023-04-24,138.25,146.25,138.25,146.04,10942341,600276
2023-04-25,145.15,148.86,145.15,148.62,4920403,600276
2023-04-26,149.04,150.55,147.58,149.05,5797575,600276
2023-04-27,149.66,149.66,144.91,145.2,18110434,600276
2023-04-28,145.32,150.18,145.14,147.94,1335295,600276
2023-05-01,148.67,151.37,147.55,148.98,7850875,600276
2023-05-02,146.88,153.8,146.88,152.32,17559543,600276
2023-05-03,152.09,152.09,145.71,147.19,13357035,600276
2023-05-04,143.96,146.25,143.96,145.94,2345142,600276
2023-05-05,146.15,146.15,141.88,142.36,5306477,600276
2023-05-08,141.25,141.25,139.6,139.89,11048466,600276
2023-05-09,136.81,141.31,135.41,138.72,9207427,600276
2023-05-10,140.63,140.63,135.29,136.03,9419783,600276
2023-05-11,136.06,136.06,133.64,134.22,7431058,600276
2023-05-12,133.38,133.38,127.32,128.06,2925493,600276
2023-05-15,128.59,136.02,128.59,135.61,9003317,600276
2023-05-16,134.31,137.5,134.31,137.31,13906942,600276
2023-05-17,136.93,141.79,136.93,140.88,10162080,600276
2023-05-18,142.73,148.01,142.73,146.82,9996374,600276
2023-05-19,147.37,147.37,140.99,142.92,3428530,600276
2023-05-22,144.34,144.34,137.52,139.97,2358639,600276
2023-05-23,137.05,145.09,137.05,144.59,17013509,600276
2023-05-24,147.83,147.83,146.69,146.75,4117232,600276
2023-05-25,145.77,152.82,145.77,151.55,15804900,600276
2023-05-26,150.71,150.71,146.24,148.14,8091707,600276
2023-05-29,148.61,148.61,138.7,142.28,7654010,600276
2023-05-30,140.58,140.58,136.23,136.28,20755343,600276
2023-05-31,138.98,143.93,138.39,142.06,13105352,600276
2023-06-01,142.5,142.5,139.27,140.49,7973226,600276
2023-06-02,142.39,145.6,142.39,144.78,4765626,600276
2023-06-05,145.43,145.43,131.91,132.67,9465152,600276
2023-06-06,133.26,137.62,133.26,137.13,1908041,600276
2023-06-07,141.06,141.06,139.85,140.42,1078158,600276
2023-06-08,143.68,143.68,135.57,136.97,22053484,600276
2023-06-09,136.49,136.49,130.03,130.64,10765683,600276
2023-06-12,131.09,131.09,126.95,129.4,7423483,600276
2023-06-13,128.47,128.47,125.71,125.91,3166721,600276
2023-06-14,126.14,129.9,126.14,127.95,1635541,600276
2023-06-15,128.84,128.84,120.09,120.55,7389171,600276
2023-06-16,121.0,121.0,106.02,107.09,8502181,600276
2023-06-19,105.67,107.98,105.37,106.46,3308913,600276
2023-06-20,106.65,109.74,106.65,108.95,10147572,600276
2023-06-21,109.27,115.33,109.27,115.03,17844233,600276
2023-06-22,114.35,118.76,114.35,117.98,13319617,600276
2023-06-23,116.52,116.52,113.71,114.44,4827793,600276
2023-06-26,112.76,115.45,112.76,114.99,1914236,600276
2023-06-27,114.34,116.26,114.34,116.15,1460464,600276
2023-06-28,117.06,117.06,115.23,115.89,4496157,600276
2023-06-29,117.21,117.21,111.42,111.68,9109098,600276
2023-06-30,110.08,119.99,110.08,117.53,16679902,600276
2023-07-03,118.45,119.66,117.29,118.42,1351466,600276
2023-07-04,117.28,124.37,117.28,119.86,6010541,600276
2023-07-05,120.72,120.72,113.39,114.7,10197095,600276
2023-07-06,113.86,113.86,111.16,112.09,4858859,600276
2023-07-07,113.3,116.26,112.69,114.5,5878636,600276
2023-07-10,114.49,114.49,112.54,112.58,3678198,600276
2023-07-11,111.23,112.02,110.08,111.18,4136761,600276
2023-07-12,111.83,115.91,108.41,112.31,6602118,600276
2023-07-13,112.21,112.21,105.34,105.4,10700071,600276
2023-07-14,103.43,103.74,102.49,103.25,9475517,600276
2023-07-17,103.3,107.11,103.3,105.31,10590190,600276
2023-07-18,105.36,105.36,101.8,102.41,15996798,600276
2023-07-19,104.05,106.19,104.05,105.22,5161961,600276
2023-07-20,106.13,107.25,106.13,106.99,11017285,600276
2023-07-21,107.33,110.24,107.33,109.73,13887949,600276
2023-07-24,111.33,111.33,107.38,108.31,11225926,600276
