tradeDate,openPrice,highPrice,lowPrice,closePrice,volume,ticker
2021-10-12,44.75,45.03,44.75,44.93,2322419,000063
2021-10-13,44.62,45.59,44.62,45.36,10361775,000063
2021-10-14,45.52,45.55,44.16,45.15,3868055,000063
2021-10-15,45.89,46.07,45.1,45.52,7136537,000063
2021-10-18,45.28,50.6,45.28,50.28,6200741,000063
2021-10-19,50.64,50.64,49.01,49.45,13155856,000063
2021-10-20,48.61,51.04,48.61,51.03,20612784,000063
2021-10-21,51.17,52.32,51.17,52.19,9971834,000063
2021-10-22,52.31,55.58,52.31,55.53,19282491,000063
2021-10-25,55.7,55.7,52.75,52.84,13636348,000063
2021-10-26,52.92,54.17,52.23,52.97,4329932,000063
2021-10-27,52.91,55.06,52.91,53.99,9996453,000063
2021-10-28,54.25,55.16,54.25,55.13,2141910,000063
2021-10-29,55.58,55.58,55.03,55.11,13839765,000063
2021-11-01,54.81,57.01,54.81,56.61,19626528,000063
2021-11-02,56.95,56.95,56.11,56.21,9717543,000063
2021-11-03,55.63,58.17,55.63,57.38,22926338,000063
2021-11-04,56.23,57.18,56.23,57.02,7800575,000063
2021-11-05,56.71,58.03,56.71,57.7,6919900,000063
2021-11-08,58.06,58.06,55.9,56.03,8836690,000063
2021-11-09,57.13,59.52,57.13,59.31,3759499,000063
2021-11-10,58.74,60.82,58.74,59.87,4386050,000063
2021-11-11,59.18,62.49,59.18,61.86,23384950,000063
2021-11-12,62.36,62.66,62.09,62.37,6733446,000063
2021-11-15,61.73,63.65,61.73,63.04,9943769,000063
2021-11-16,64.65,65.24,64.65,65.12,7773208,000063
2021-11-17,64.95,66.15,64.88,65.68,10543610,000063
2021-11-18,65.07,65.58,65.07,65.52,7766379,000063
2021-11-19,65.36,69.01,65.36,68.89,10489148,000063
2021-11-22,69.07,69.12,66.62,67.7,2149588,000063
2021-11-23,67.65,67.65,65.61,66.17,6008297,000063
2021-11-24,66.94,67.62,66.38,67.13,4520592,000063
2021-11-25,67.08,69.39,67.08,68.43,12712760,000063
2021-11-26,68.75,68.75,66.36,66.75,3014658,000063
2021-11-29,66.9,66.9,66.24,66.47,6814634,000063
2021-11-30,66.79,66.79,65.95,66.09,11913535,000063
2021-12-01,65.3,65.3,63.76,64.41,3368693,000063
2021-12-02,64.84,68.24,64.84,67.82,8920850,000063
2021-12-03,67.13,67.13,63.79,63.98,3513413,000063
2021-12-06,64.41,64.41,63.24,63.64,1702301,000063
2021-12-07,63.82,63.82,61.33,62.2,12805233,000063
2021-12-08,62.52,64.31,62.52,63.85,8331802,000063
2021-12-09,64.45,65.69,64.45,65.29,11587606,000063
2021-12-10,64.21,65.38,63.33,64.38,9807640,000063
2021-12-13,64.99,66.68,64.99,66.04,6377981,000063
2021-12-14,66.4,69.54,66.4,68.25,16282301,000063
2021-12-15,67.74,68.36,65.36,67.03,7858797,000063
2021-12-16,67.74,67.74,66.68,67.01,14116566,000063
2021-12-17,66.55,68.75,66.55,67.94,2872415,000063
2021-12-20,68.45,68.58,67.69,67.98,5643974,000063
2021-12-21,67.24,69.31,64.87,67.33,6525540,000063
2021-12-22,67.62,70.2,67.62,69.67,5747220,000063
2021-12-23,69.83,71.85,69.83,71.66,12126512,000063
2021-12-24,72.87,72.95,71.98,72.44,4274230,000063
2021-12-27,73.69,73.69,73.04,73.14,2880584,000063
2021-12-28,74.76,75.42,74.2,74.86,7400884,000063
2021-12-29,74.21,74.43,73.23,73.94,1479832,000063
2021-12-30,74.22,74.64,71.36,72.98,4148900,000063
2021-12-31,72.76,72.76,68.48,69.57,6607201,000063
2022-01-03,69.43,74.32,69.43,74.18,24370430,000063
2022-01-04,74.72,75.61,74.27,75.01,7574573,000063
2022-01-05,76.38,77.24,75.61,76.43,6513473,000063
2022-01-06,76.99,76.99,74.65,74.71,9462524,000063
2022-01-07,74.89,75.96,74.19,74.72,2843425,000063
2022-01-10,75.19,75.19,70.38,71.07,10960410,000063
2022-01-11,70.86,73.32,70.86,73.22,21194262,000063
2022-01-12,73.29,73.29,71.91,72.79,3993386,000063
2022-01-13,72.07,76.69,72.07,76.11,7227899,000063
2022-01-14,75.51,77.39,75.51,76.91,5420556,000063
2022-01-17,76.97,76.97,74.47,74.63,16525502,000063
2022-01-18,75.78,75.78,73.23,73.9,16010258,000063
2022-01-19,74.64,74.64,70.65,70.95,14743305,000063
2022-01-20,69.86,71.08,69.86,70.99,1090435,000063
2022-01-21,71.78,73.47,71.78,72.81,7496241,000063
2022-01-24,72.24,72.95,71.84,72.27,2471737,000063
2022-01-25,71.86,71.86,70.09,70.79,2713768,000063
2022-01-26,70.73,71.37,70.02,70.67,3792758,000063
2022-01-27,70.83,70.83,67.49,69.13,5141988,000063
2022-01-28,69.81,71.23,69.81,71.0,1778076,000063
2022-01-31,70.05,70.05,69.72,69.76,9345985,000063
2022-02-01,68.37,68.37,66.75,67.47,9906278,000063
2022-02-02,68.5,68.5,66.68,67.22,7158533,000063
2022-02-03,67.32,68.74,66.69,67.71,1110449,000063
2022-02-04,66.42,69.83,66.42,69.78,23344930,000063
2022-02-07,69.95,72.4,69.95,72.4,7166738,000063
2022-02-08,72.59,73.71,72.59,73.15,10778186,000063
2022-02-09,73.04,75.77,73.04,75.7,7142605,000063
2022-02-10,74.82,76.41,74.82,75.5,3772683,000063
2022-02-11,74.85,75.9,74.58,75.21,5381073,000063
2022-02-14,73.46,77.0,73.46,76.02,5169310,000063
2022-02-15,75.87,77.39,74.49,75.67,2567318,000063
2022-02-16,75.4,75.94,75.4,75.93,2608028,000063
2022-02-17,77.38,77.38,76.39,76.82,9661548,000063
2022-02-18,77.3,77.73,76.63,77.31,9845738,000063
2022-02-21,77.41,83.39,77.41,82.08,6258049,000063
2022-02-22,82.29,82.29,78.2,80.17,9338119,000063
2022-02-23,79.87,84.48,79.87,84.22,12632406,000063
2022-02-24,83.08,83.08,80.85,80.88,15703403,000063
2022-02-25,80.72,85.3,80.72,84.15,19759262,000063
2022-02-28,84.7,86.18,84.7,85.93,6107511,000063
2022-03-01,85.02,85.77,84.66,85.32,6344572,000063
2022-03-02,85.35,86.74,85.35,86.43,2604874,000063
2022-03-03,85.63,88.79,85.63,87.72,16026683,000063
2022-03-04,88.03,90.67,87.06,89.4,7020909,000063
2022-03-07,89.48,89.48,85.31,87.1,15416311,000063
2022-03-08,88.26,88.26,83.4,83.81,11713002,000063
2022-03-09,83.12,86.7,83.12,86.21,20081860,000063
2022-03-10,85.63,85.63,80.74,82.45,5146869,000063
2022-03-11,81.89,81.89,80.79,81.03,5993281,000063
2022-03-14,81.08,88.74,81.08,87.58,14726352,000063
2022-03-15,87.71,87.99,87.57,87.84,9968637,000063
2022-03-16,86.73,92.12,86.73,90.26,10276523,000063
2022-03-17,90.13,93.46,90.13,92.03,16495051,000063
2022-03-18,92.31,92.31,92.03,92.05,4945089,000063
2022-03-21,91.86,97.28,91.86,95.15,5748311,000063
2022-03-22,95.86,101.55,95.86,98.03,27327813,000063
2022-03-23,97.61,98.39,96.66,97.24,1725931,000063
2022-03-24,95.78,103.08,95.78,102.49,13714901,000063
2022-03-25,102.31,104.83,102.31,104.2,10864300,000063
2022-03-28,103.19,109.2,103.19,107.3,13281843,000063
2022-03-29,108.75,116.24,108.75,114.39,11633938,000063
2022-03-30,116.13,116.13,112.42,113.06,12152248,000063
2022-03-31,115.44,115.44,113.85,114.73,11361674,000063
2022-04-01,114.05,116.02,114.05,115.7,1607037,000063
2022-04-04,115.86,117.09,115.86,116.78,7977242,000063
2022-04-05,116.46,121.78,115.99,118.92,11331742,000063
2022-04-06,116.95,116.95,114.81,115.07,7721005,000063
2022-04-07,114.35,125.43,114.35,125.03,13619790,000063
2022-04-08,126.55,126.55,122.68,123.21,10514466,000063
2022-04-11,121.96,121.96,117.43,117.58,5874539,000063
2022-04-12,114.96,114.96,114.37,114.63,2022799,000063
2022-04-13,115.57,115.57,114.67,114.88,6797504,000063
2022-04-14,113.68,113.68,107.84,109.7,6759053,000063
2022-04-15,111.42,114.38,111.42,113.83,16756391,000063
2022-04-18,114.45,114.45,113.11,113.5,7923862,000063
2022-04-19,112.19,114.07,112.19,114.0,1391236,000063
2022-04-20,112.22,119.66,112.22,119.19,13451102,000063
2022-04-21,120.42,120.42,116.55,117.96,8797255,000063
2022-04-22,119.18,119.54,118.55,118.87,9042563,000063
2022-04-25,119.0,120.11,119.0,119.87,7690453,000063
2022-04-26,118.87,118.87,107.44,109.05,5372568,000063
2022-04-27,107.19,109.16,105.82,107.5,10203505,000063
2022-04-28,107.16,107.16,105.98,106.4,5828278,000063
2022-04-29,107.26,112.41,107.26,111.27,4098716,000063
2022-05-02,111.21,112.91,110.82,112.11,4156706,000063
2022-05-03,111.98,111.98,104.23,106.13,8493445,000063
2022-05-04,105.79,105.79,105.35,105.49,9349777,000063
2022-05-05,105.8,105.8,103.1,103.85,6599818,000063
2022-05-06,104.88,104.88,103.31,103.43,2775736,000063
2022-05-09,103.38,104.56,103.38,104.27,5946239,000063
2022-05-10,104.97,104.97,101.48,101.66,9411752,000063
2022-05-11,99.65,99.65,96.79,98.16,3878673,000063
2022-05-12,98.76,98.76,93.85,95.21,16074589,000063
2022-05-13,93.76,97.75,93.76,97.15,10256985,000063
2022-05-16,97.21,97.21,96.27,96.29,6636230,000063
2022-05-17,96.64,98.77,95.25,97.52,3206573,000063
2022-05-18,95.89,101.22,95.89,100.92,16872261,000063
2022-05-19,100.96,101.62,99.83,101.06,7309003,000063
2022-05-20,100.69,100.69,97.05,97.79,4014574,000063
2022-05-23,97.96,99.49,97.96,99.14,3592627,000063
2022-05-24,97.13,100.63,97.13,100.59,20568844,000063
2022-05-25,100.76,100.76,98.89,99.42,11533020,000063
2022-05-26,100.5,100.5,98.62,98.99,9277471,000063
2022-05-27,99.84,102.68,99.84,101.89,10887332,000063
2022-05-30,102.03,102.03,100.2,100.41,12070799,000063
2022-05-31,99.96,103.13,98.47,100.98,3081289,000063
2022-06-01,100.21,100.21,96.99,98.12,7468873,000063
2022-06-02,100.1,100.1,97.11,97.98,4189797,000063
2022-06-03,98.92,99.2,98.92,99.12,1730147,000063
2022-06-06,97.26,99.11,96.52,98.41,13374470,000063
2022-06-07,99.84,99.84,97.23,97.5,5896107,000063
2022-06-08,98.06,99.32,97.18,98.14,9750114,000063
2022-06-09,99.13,102.43,97.55,99.71,3538455,000063
2022-06-10,100.5,100.5,95.95,96.12,21259992,000063
2022-06-13,98.24,98.24,92.1,94.61,14274744,000063
2022-06-14,95.38,95.38,90.32,93.04,13985442,000063
2022-06-15,92.96,93.14,91.19,92.08,5799016,000063
2022-06-16,90.61,92.25,90.61,92.07,1764547,000063
2022-06-17,91.77,95.79,91.77,95.69,14428361,000063
2022-06-20,96.22,96.22,95.57,95.58,5356423,000063
2022-06-21,95.1,98.17,95.1,97.4,5267273,000063
2022-06-22,96.98,98.49,93.64,96.73,12400161,000063
2022-06-23,95.2,103.16,95.2,102.43,5012390,000063
2022-06-24,101.13,102.73,99.76,101.3,2872510,000063
2022-06-27,99.99,100.43,99.99,100.41,1678797,000063
2022-06-28,100.67,100.67,99.31,99.97,5768144,000063
2022-06-29,101.7,105.64,101.7,105.3,10342455,000063
2022-06-30,105.73,108.42,105.73,107.08,6348365,000063
2022-07-01,107.9,108.53,106.19,107.03,1062894,000063
2022-07-04,106.09,109.68,106.09,109.53,11400751,000063
2022-07-05,107.44,110.46,107.44,110.28,8910920,000063
2022-07-06,113.02,113.02,109.83,110.67,3168615,000063
2022-07-07,110.96,113.27,108.75,111.28,1472710,000063
2022-07-08,111.6,111.6,109.82,109.92,1298371,000063
2022-07-11,109.98,109.98,100.73,100.97,6699360,000063
2022-07-12,101.05,108.17,101.05,107.63,7100314,000063
2022-07-13,106.73,107.23,106.73,107.2,2210908,000063
2022-07-14,106.97,106.97,105.35,106.31,4072067,000063
2022-07-15,107.42,115.15,107.42,114.63,6830901,000063
2022-07-18,116.35,116.42,115.35,115.86,4606882,000063
2022-07-19,116.19,117.87,116.19,117.3,10075354,000063
2022-07-20,118.69,121.81,118.69,120.12,10303516,000063
2022-07-21,118.47,120.01,118.47,119.32,3164296,000063
2022-07-22,119.15,119.15,113.43,115.36,2847851,000063
2022-07-25,114.64,114.64,112.32,112.67,3183150,000063
2022-07-26,111.62,111.67,110.07,111.13,11532996,000063
2022-07-27,111.22,111.22,105.55,105.94,15675399,000063
2022-07-28,104.57,107.98,104.57,106.39,4266272,000063
2022-07-29,107.9,107.95,106.21,106.87,9071332,000063
2022-08-01,106.02,106.66,105.36,106.06,6863826,000063
2022-08-02,106.99,107.33,106.81,107.11,10241534,000063
2022-08-03,106.37,106.37,104.72,105.3,1087453,000063
2022-08-04,105.86,109.23,104.22,107.05,9674890,000063
2022-08-05,108.67,108.9,106.48,107.52,8648726,000063
2022-08-08,108.19,108.19,105.26,105.83,9571306,000063
2022-08-09,106.25,106.25,101.04,103.61,23089639,000063
2022-08-10,103.85,104.63,101.69,102.91,4763609,000063
2022-08-11,103.4,105.3,103.4,105.14,6122119,000063
2022-08-12,104.97,107.2,104.97,106.62,1595435,000063
2022-08-15,106.0,114.74,106.0,113.71,3365192,000063
2022-08-16,114.43,114.43,112.87,113.04,6782885,000063
2022-08-17,112.99,122.3,112.99,118.22,4240821,000063
2022-08-18,116.58,121.28,116.58,120.28,16504778,000063
2022-08-19,119.19,122.7,119.19,120.68,5624430,000063
2022-08-22,120.78,120.78,115.65,117.16,4787872,000063
2022-08-23,116.7,116.7,114.44,114.95,11474950,000063
2022-08-24,116.58,116.97,116.58,116.85,10082996,000063
2022-08-25,117.79,118.93,117.37,118.18,3323457,000063
2022-08-26,116.63,117.46,116.34,117.05,14636234,000063
2022-08-29,115.13,116.32,112.14,114.74,1738232,000063
2022-08-30,113.93,114.77,112.38,113.38,2353136,000063
2022-08-31,111.88,113.15,111.82,112.54,13455098,000063
2022-09-01,112.54,112.54,109.31,110.03,3362172,000063
2022-09-02,109.71,111.24,109.71,110.62,6487631,000063
2022-09-05,110.84,122.64,110.84,120.72,7285775,000063
2022-09-06,121.15,121.15,118.16,118.4,12838431,000063
2022-09-07,114.79,114.79,111.92,112.4,7443028,000063
2022-09-08,109.89,118.12,109.89,117.1,7368999,000063
2022-09-09,116.54,119.42,116.54,118.99,7605723,000063
2022-09-12,120.94,120.94,116.26,116.7,3776829,000063
2022-09-13,116.92,119.82,116.92,118.98,6098486,000063
2022-09-14,118.47,118.47,113.95,116.36,8350859,000063
2022-09-15,117.16,117.16,112.04,112.05,14574357,000063
2022-09-16,113.4,113.42,113.15,113.27,9192013,000063
2022-09-19,111.32,116.02,111.32,115.94,7323715,000063
2022-09-20,116.54,118.73,114.51,117.03,4073828,000063
2022-09-21,113.7,117.42,113.7,116.15,18404182,000063
2022-09-22,114.65,115.04,114.49,114.79,8628472,000063
2022-09-23,115.23,115.23,110.49,110.57,5256072,000063
2022-09-26,109.66,111.05,109.66,110.48,2299323,000063
2022-09-27,110.04,112.73,110.04,112.09,3623506,000063
2022-09-28,111.6,117.27,111.6,117.07,24345805,000063
2022-09-29,116.15,119.45,116.15,118.81,9601215,000063
2022-09-30,119.23,121.02,118.96,120.12,4391701,000063
2022-10-03,119.3,121.44,119.3,120.97,11451332,000063
2022-10-04,119.16,121.63,119.16,120.35,11898549,000063
2022-10-05,121.46,121.46,119.18,119.24,3779264,000063
2022-10-06,120.74,120.78,119.43,120.0,6893149,000063
2022-10-07,121.02,121.02,112.62,114.9,10601170,000063
2022-10-10,115.32,115.32,111.83,113.39,9398348,000063
2022-10-11,112.96,115.6,112.96,115.24,20997448,000063
2022-10-12,115.73,115.73,110.97,111.97,9798112,000063
2022-10-13,111.53,112.63,109.85,111.52,9010457,000063
2022-10-14,110.05,112.61,110.05,112.07,14029024,000063
2022-10-17,112.0,112.0,108.49,109.0,5702040,000063
2022-10-18,107.82,112.54,107.82,112.09,3305963,000063
2022-10-19,114.27,115.39,114.23,114.92,4827051,000063
2022-10-20,117.65,117.65,109.56,111.57,5895028,000063
2022-10-21,111.05,113.73,111.05,112.64,6342612,000063
2022-10-24,111.37,113.38,111.37,112.74,6864360,000063
2022-10-25,111.24,112.1,111.24,111.89,12766028,000063
2022-10-26,111.23,112.42,110.91,111.43,12054390,000063
2022-10-27,109.84,113.88,109.84,113.53,8157105,000063
2022-10-28,113.91,113.91,109.34,109.71,12133052,000063
2022-10-31,110.05,121.04,110.05,120.31,7779851,000063
2022-11-01,120.49,121.73,119.35,120.55,8676559,000063
2022-11-02,119.72,122.92,119.72,122.35,18003678,000063
2022-11-03,123.1,123.1,118.0,118.85,6579128,000063
2022-11-04,116.83,123.23,116.83,122.61,19102586,000063
2022-11-07,121.09,130.93,121.09,128.41,4597906,000063
2022-11-08,128.77,128.77,126.05,126.13,3500738,000063
2022-11-09,126.48,132.51,126.48,129.64,8244000,000063
2022-11-10,131.04,131.04,123.3,123.71,17217032,000063
2022-11-11,123.37,123.37,115.5,115.94,9750758,000063
2022-11-14,116.57,122.87,116.57,122.16,7399540,000063
2022-11-15,119.39,120.83,119.39,120.56,4844904,000063
2022-11-16,119.86,120.35,113.35,116.53,15310442,000063
2022-11-17,117.06,119.47,117.06,118.84,5341738,000063
2022-11-18,121.14,122.66,121.14,122.12,5209907,000063
2022-11-21,120.44,121.91,120.44,121.01,4847835,000063
2022-11-22,121.39,124.78,121.39,123.13,3651671,000063
2022-11-23,122.73,125.42,122.73,125.27,10088837,000063
2022-11-24,123.55,123.55,121.36,122.01,4707058,000063
2022-11-25,120.25,120.6,120.11,120.35,7783254,000063
2022-11-28,122.43,122.43,121.24,121.44,4843559,000063
2022-11-29,121.39,121.39,117.33,118.23,8756358,000063
2022-11-30,116.1,120.83,116.1,120.13,24287390,000063
2022-12-01,121.79,121.79,115.4,116.59,3031802,000063
2022-12-02,117.5,117.5,111.63,114.49,15422111,000063
2022-12-05,114.82,114.82,112.67,113.61,2124784,000063
2022-12-06,111.69,114.44,111.69,114.4,20771481,000063
2022-12-07,114.53,114.53,107.34,108.18,14656653,000063
2022-12-08,107.62,108.88,105.04,106.93,6473365,000063
2022-12-09,107.04,107.04,104.51,104.53,5567814,000063
2022-12-12,106.24,106.24,104.83,104.93,3466554,000063
2022-12-13,105.32,105.32,102.85,103.35,8293110,000063
2022-12-14,101.77,103.97,100.45,102.4,2282777,000063
2022-12-15,103.06,103.06,100.17,100.4,9690628,000063
2022-12-16,100.74,100.81,99.39,100.1,1770300,000063
2022-12-19,101.06,101.06,99.49,99.92,5043148,000063
2022-12-20,100.47,100.47,98.39,99.22,1123291,000063
2022-12-21,98.41,98.41,96.7,96.91,3193957,000063
2022-12-22,96.54,97.82,96.54,97.57,6452879,000063
2022-12-23,99.09,99.09,92.83,93.71,8473280,000063
2022-12-26,94.87,94.87,89.86,90.62,13478131,000063
2022-12-27,90.16,91.59,90.16,90.97,5171813,000063
2022-12-28,89.81,89.81,86.89,87.28,4222927,000063
2022-12-29,87.52,90.75,86.9,89.24,5918058,000063
2022-12-30,89.24,91.17,89.24,90.19,12032192,000063
2023-01-02,91.03,91.03,88.02,88.5,14813888,000063
2023-01-03,88.03,91.41,88.03,90.97,15815031,000063
2023-01-04,91.19,92.14,90.47,91.15,13534157,000063
2023-01-05,90.64,97.34,90.64,96.0,7230483,000063
2023-01-06,96.3,97.02,96.3,96.89,6813672,000063
2023-01-09,96.54,98.81,96.54,98.1,5088907,000063
2023-01-10,99.1,108.58,99.1,107.47,6515744,000063
2023-01-11,105.97,116.97,105.97,115.86,28098064,000063
2023-01-12,114.43,115.65,112.31,114.14,6330701,000063
2023-01-13,114.96,114.96,108.11,109.74,6103994,000063
2023-01-16,108.14,113.99,108.14,113.51,5908234,000063
2023-01-17,112.52,114.42,112.52,114.15,6740692,000063
2023-01-18,115.18,115.18,114.59,114.9,3466759,000063
2023-01-19,117.34,120.12,115.56,118.33,4310497,000063
2023-01-20,116.73,116.73,110.35,110.68,8818704,000063
2023-01-23,111.26,114.25,111.26,113.92,13890751,000063
2023-01-24,113.39,118.07,113.39,117.7,14621718,000063
2023-01-25,117.15,117.15,115.81,115.83,6885484,000063
2023-01-26,115.64,116.13,115.24,115.74,11481389,000063
2023-01-27,114.36,116.64,114.36,115.99,3968625,000063
2023-01-30,113.64,120.99,113.64,119.55,14458232,000063
2023-01-31,118.34,118.53,117.88,118.14,4746545,000063
2023-02-01,119.85,119.85,114.75,115.76,13250715,000063
2023-02-02,118.04,118.84,116.97,117.82,5832730,000063
2023-02-03,117.87,121.32,117.87,120.83,23347404,000063
2023-02-06,120.4,121.36,116.64,119.51,5592033,000063
2023-02-07,119.92,120.87,116.39,118.37,3636183,000063
2023-02-08,117.89,125.19,117.89,121.47,2029102,000063
2023-02-09,122.07,125.42,122.07,124.22,6548204,000063
2023-02-10,125.11,125.11,121.97,122.42,3482274,000063
2023-02-13,121.41,125.1,121.41,125.06,26264549,000063
2023-02-14,124.29,134.29,124.29,132.31,4685294,000063
2023-02-15,130.34,132.51,125.3,127.46,11686584,000063
2023-02-16,126.19,128.76,123.86,126.01,13260916,000063
2023-02-17,127.01,128.74,125.94,127.33,4897748,000063
2023-02-20,127.12,131.03,127.12,130.98,3973966,000063
2023-02-21,129.76,129.76,125.91,126.61,12605851,000063
2023-02-22,125.85,125.85,122.33,123.3,14810563,000063
2023-02-23,121.74,121.74,121.09,121.27,7228927,000063
2023-02-24,123.18,123.89,119.86,121.2,4802581,000063
2023-02-27,121.92,125.79,121.92,125.72,19202360,000063
2023-02-28,126.35,126.35,120.02,123.3,9876997,000063
2023-03-01,124.76,124.76,118.54,119.3,4505311,000063
2023-03-02,120.46,120.46,107.48,107.9,5759196,000063
2023-03-03,107.49,111.39,107.49,111.01,12673435,000063
2023-03-06,112.54,112.54,104.94,105.78,4536509,000063
2023-03-07,105.46,108.57,105.46,107.58,23089110,000063
2023-03-08,107.78,109.63,107.78,108.39,2360952,000063
2023-03-09,107.48,112.35,107.48,112.1,5475624,000063
2023-03-10,111.14,114.78,111.14,114.13,18461455,000063
2023-03-13,113.42,114.81,113.42,114.26,3188603,000063
2023-03-14,113.74,115.09,113.49,114.34,9288671,000063
2023-03-15,114.7,119.56,114.7,118.76,24816937,000063
2023-03-16,117.29,124.78,117.29,124.77,2046230,000063
2023-03-17,124.36,125.41,123.18,124.19,4958153,000063
2023-03-20,126.2,126.2,117.51,119.11,1812998,000063
2023-03-21,116.69,120.01,116.69,119.34,1660803,000063
2023-03-22,118.56,119.26,116.11,118.15,3390371,000063
2023-03-23,115.26,116.73,115.22,115.61,12502004,000063
2023-03-24,116.32,116.32,114.83,115.04,3695776,000063
2023-03-27,116.92,116.92,114.27,114.66,9555371,000063
2023-03-28,113.96,122.34,113.96,121.56,16658773,000063
2023-03-29,119.51,125.37,119.51,124.05,17011477,000063
2023-03-30,125.35,127.13,123.36,124.62,7867515,000063
2023-03-31,124.71,129.06,124.71,127.04,1017846,000063
2023-04-03,127.63,127.63,126.28,126.92,1402558,000063
2023-04-04,130.42,130.42,125.57,126.4,5840226,000063
2023-04-05,128.22,128.22,119.4,121.98,7471086,000063
2023-04-06,123.54,123.54,118.26,120.34,12227670,000063
2023-04-07,121.25,121.88,121.11,121.58,2656061,000063
2023-04-10,120.57,127.88,120.57,126.81,11682840,000063
2023-04-11,128.73,128.73,126.42,126.98,9002245,000063
2023-04-12,128.36,129.55,128.36,128.95,2583133,000063
2023-04-13,131.11,140.31,131.11,140.3,13352145,000063
2023-04-14,140.79,143.32,139.02,141.64,10975147,000063
2023-04-17,141.0,142.17,141.0,141.78,3081268,000063
2023-04-18,139.97,144.59,139.97,144.39,22399637,000063
2023-04-19,144.29,146.65,144.29,145.98,8068215,000063
2023-04-20,145.51,154.56,145.51,154.05,24914269,000063
2023-04-21,154.74,159.03,154.74,158.9,26004373,000063
2023-04-24,156.34,156.34,153.18,153.76,3434431,000063
2023-04-25,151.95,151.95,146.09,149.12,3132637,000063
2023-04-26,148.83,155.59,146.52,151.48,1503987,000063
2023-04-27,149.88,159.5,149.88,156.79,18968198,000063
2023-04-28,159.52,169.25,159.52,165.25,10726504,000063
2023-05-01,165.58,168.66,164.32,166.49,1895674,000063
2023-05-02,165.62,170.92,165.62,170.16,10385113,000063
2023-05-03,172.51,172.51,164.3,165.04,12157442,000063
2023-05-04,162.95,162.95,151.01,154.56,6394543,000063
2023-05-05,151.88,153.23,150.98,152.41,5062897,000063
2023-05-08,153.68,153.68,149.45,150.63,5008704,000063
2023-05-09,151.82,151.82,150.43,150.99,7384312,000063
2023-05-10,150.79,150.79,142.41,144.68,2502705,000063
2023-05-11,143.65,143.65,138.53,139.73,8031415,000063
2023-05-12,140.89,143.67,139.9,141.37,6638981,000063
2023-05-15,140.83,142.43,139.7,141.2,8794845,000063
2023-05-16,141.51,141.51,140.47,140.95,5732303,000063
2023-05-17,142.13,142.13,136.75,138.21,3610268,000063
2023-05-18,140.35,140.35,132.93,133.29,18994793,000063
2023-05-19,131.85,131.85,128.29,128.66,16675543,000063
2023-05-22,131.79,132.5,127.14,129.45,2850704,000063
2023-05-23,129.8,132.23,129.8,131.93,1446776,000063
2023-05-24,130.37,136.37,130.37,135.59,21230377,000063
2023-05-25,137.04,146.73,137.04,145.81,14260406,000063
2023-05-26,145.68,148.47,145.68,147.25,7474993,000063
2023-05-29,146.89,148.51,142.31,145.4,1893817,000063
2023-05-30,146.12,151.83,146.12,151.48,15831698,000063
2023-05-31,152.52,154.02,152.52,153.82,6867598,000063
2023-06-01,154.35,154.35,147.72,148.35,7732706,000063
2023-06-02,148.96,150.7,148.8,149.6,3081858,000063
2023-06-05,149.42,149.42,143.65,146.27,8489929,000063
2023-06-06,146.08,150.97,146.08,149.99,23167685,000063
2023-06-07,149.16,149.26,145.58,147.62,6519587,000063
2023-06-08,147.72,147.72,142.91,145.0,3553392,000063
2023-06-09,145.43,145.43,139.51,141.83,15989597,000063
2023-06-12,139.42,152.31,139.42,148.33,17605044,000063
2023-06-13,149.26,149.26,143.98,144.06,10952658,000063
2023-06-14,144.34,144.35,141.05,142.73,10574084,000063
2023-06-15,140.94,146.82,140.94,146.29,7070062,000063
2023-06-16,145.04,145.04,142.95,143.6,4684439,000063
2023-06-19,141.83,141.83,133.7,134.48,6946193,000063
2023-06-20,133.22,133.22,130.77,130.8,3109167,000063
2023-06-21,132.69,138.45,132.69,137.87,6596178,000063
2023-06-22,138.66,140.06,138.66,139.45,7516950,000063
2023-06-23,138.32,141.02,136.98,138.43,1952988,000063
2023-06-26,139.03,143.0,139.03,141.63,10929248,000063
2023-06-27,141.86,143.1,140.19,141.99,7209550,000063
2023-06-28,142.51,147.88,141.11,144.69,5334574,000063
2023-06-29,144.99,144.99,140.95,141.41,16929986,000063
2023-06-30,142.0,148.09,142.0,146.17,15403842,000063
2023-07-03,146.56,146.56,141.81,142.5,11263549,000063
2023-07-04,139.87,139.87,135.75,137.63,7873491,000063
2023-07-05,139.67,143.63,139.67,142.86,3284041,000063
2023-07-06,141.42,145.36,141.42,143.45,2901963,000063
2023-07-07,142.33,145.02,141.27,143.62,4208013,000063
2023-07-10,144.66,145.71,144.66,145.33,5016281,000063
2023-07-11,147.27,147.27,141.36,142.25,7226478,000063
2023-07-12,141.71,141.71,139.99,140.25,6881241,000063
2023-07-13,139.22,139.62,138.86,139.21,7124320,000063
2023-07-14,138.29,141.0,138.29,139.85,1575924,000063
2023-07-17,138.65,139.48,138.65,139.35,3810700,000063
2023-07-18,140.0,144.96,140.0,144.18,23194048,000063
2023-07-19,146.51,146.51,135.75,136.47,5089058,000063
2023-07-20,138.34,138.34,135.34,135.68,5227351,000063
2023-07-21,137.23,137.23,127.78,128.62,6077027,000063
2023-07-24,128.05,128.05,119.34,120.07,3975797,000063
